time,place,latitude,longitude,mag,country,sub_continent,continent
2022-08-17T12:56:31.898Z,"171 km N of Metinaro, Timor Leste",-7.0024,125.4656,5.5,Indonesia,South-eastern Asia,Asia
2022-08-17T04:24:44.961Z,"261 km SSE of Katsuura, Japan",33.1235,141.7775,5.6,Japan,Eastern Asia,Asia
2022-08-16T07:09:49.051Z,Macquarie Island region,-54.8013,158.6041,5.5,New Zealand,Australia and New Zealand,Oceania
2022-08-14T21:04:44.737Z,,-22.0781,170.966,6.4,Vanuatu,Melanesia,Oceania
2022-08-14T13:44:19.694Z,South of the Kermadec Islands,-32.7361,-179.0088,6.6,New Zealand,Australia and New Zealand,Oceania
2022-08-14T08:20:00.340Z,"194 km NNE of Nagqu, China",33.1157,92.7977,5.7,China,Eastern Asia,Asia
2022-08-14T03:11:52.365Z,"29 km SSW of Luganville, Vanuatu",-15.7828,167.1018,5.8,Vanuatu,Melanesia,Oceania
2022-08-14T02:47:46.891Z,"157 km NW of Ternate, Indonesia",1.7974,126.3859,5.7,Indonesia,South-eastern Asia,Asia
2022-08-13T18:57:15.821Z,"86 km NNE of Lae, Papua New Guinea",-5.9982,147.2807,5.9,Papua New Guinea,Melanesia,Oceania
2022-08-13T13:02:35.260Z,"28 km S of Luganville, Vanuatu",-15.7756,167.1322,5.7,Vanuatu,Melanesia,Oceania
2022-08-13T06:25:32.230Z,"Moro Gulf, Mindanao, Philippines",6.9062,123.792,5.8,Philippines,South-eastern Asia,Asia
2022-08-09T12:59:40.550Z,Banda Sea,-6.7235,129.9544,5.6,Indonesia,South-eastern Asia,Asia
2022-08-09T10:37:41.447Z,"Off the coast of Aisen, Chile",-44.5957,-80.078,5.7,Chile,Southern America,South America
2022-08-08T05:37:16.133Z,"142 km SSW of Kokopo, Papua New Guinea",-5.5115,151.7362,5.6,Papua New Guinea,Melanesia,Oceania
2022-08-07T13:40:42.835Z,"109 km E of Shikotan, Russia",43.7392,148.0852,5.9,Russia,Eastern Europe,Europe
2022-08-05T04:38:39.387Z,"Kermadec Islands, New Zealand",-30.3148,-177.6858,5.8,Tonga,Polynesia,Oceania
2022-08-04T03:39:45.898Z,"Izu Islands, Japan region",32.6119,142.5292,5.7,Japan,Eastern Asia,Asia
2022-08-02T21:11:42.144Z,"268 km E of Levuka, Fiji",-18.1856,-178.1483,5.6,Wallis and Futuna,Polynesia,Oceania
2022-08-02T05:24:27.762Z,,6.8333,123.7663,5.5,Philippines,South-eastern Asia,Asia
2022-07-31T13:42:15.318Z,"16 km SE of Pasni, Pakistan",25.1448,63.5694,5.6,Pakistan,Southern Asia,Asia
2022-07-29T23:05:42.964Z,"264 km SE of Vilyuchinsk, Russia",51.1629,160.9755,5.6,Russia,Eastern Europe,Europe
2022-07-29T13:01:12.614Z,"14 km E of Mugur-Aksy, Russia",50.3804,90.6346,5.5,Russia,Eastern Europe,Europe
2022-07-28T18:28:22.160Z,"Eastern New Guinea region, Papua New Guinea",-7.0524,146.7654,5.8,Papua New Guinea,Melanesia,Oceania
2022-07-28T04:15:03.913Z,"22 km NW of Tocopilla, Chile",-21.9311,-70.3386,6.1,Chile,Southern America,South America
2022-07-27T18:58:58.306Z,"Antofagasta, Chile",-22.1876,-68.5789,6.2,Chile,Southern America,South America
2022-07-27T17:29:20.451Z,South of the Fiji Islands,-26.9952,-176.4446,5.5,Tonga,Polynesia,Oceania
2022-07-27T16:16:46.849Z,South of the Fiji Islands,-23.5097,-179.6752,5.7,Tonga,Polynesia,Oceania
2022-07-27T09:36:49.319Z,"24 km SE of Neiafu, Tonga",-18.7923,-173.8095,5.6,Tonga,Polynesia,Oceania
2022-07-27T00:43:26.871Z,"11 km NE of Bantay, Philippines",17.5207,120.8181,7,Philippines,South-eastern Asia,Asia
2022-07-25T13:33:28.666Z,"9 km N of San Gabriel, Ecuador",0.676,-77.8293,5.7,Ecuador,Southern America,South America
2022-07-23T16:09:06.681Z,"69 km NE of Bandar-e Lengeh, Iran",26.9783,55.3932,5.6,Iran,Southern Asia,Asia
2022-07-22T11:31:45.949Z,"55 km S of Isangel, Vanuatu",-20.042,169.2669,5.5,Vanuatu,Melanesia,Oceania
2022-07-21T17:07:25.226Z,"53 km S of K?ng Tung, Myanmar",21.1504,99.8777,5.9,Thailand,South-eastern Asia,Asia
2022-07-18T18:40:33.197Z,"215 km W of Longyearbyen, Svalbard and Jan Mayen",78.5816,6.214,5.9,Svalbard and Jan Mayen,Northern Europe,Europe
2022-07-17T23:20:46.729Z,Easter Island region,-22.4454,-114.2308,5.6,Chile,Southern America,South America
2022-07-15T19:37:22.791Z,"Off the coast of Aisen, Chile",-44.6215,-79.6496,6.4,Chile,Southern America,South America
2022-07-14T22:30:11.448Z,"11 km SW of Samborondón, Ecuador",-2.0369,-79.7903,5.7,Ecuador,Southern America,South America
2022-07-14T17:50:27.142Z,"16 km WNW of Port-Olry, Vanuatu",-15.0115,166.9262,5.8,Vanuatu,Melanesia,Oceania
2022-07-12T23:36:12.967Z,"3 km SW of La Capilla, Peru",-16.7782,-71.2091,5.5,Peru,Southern America,South America
2022-07-12T21:47:56.574Z,,-22.4641,-114.0216,5.6,Chile,Southern America,South America
2022-07-12T19:28:48.107Z,,-22.2521,-113.8019,5.6,Chile,Southern America,South America
2022-07-12T19:16:58.460Z,Easter Island region,-22.5907,-114.2583,6.8,Chile,Southern America,South America
2022-07-12T02:04:52.235Z,"141 km SSW of Gataivai, Samoa",-14.8908,-173.0297,5.7,Samoa,Polynesia,Oceania
2022-07-12T00:35:05.019Z,"118 km NE of Hihifo, Tonga",-15.2502,-172.9633,5.8,Tonga,Polynesia,Oceania
2022-07-11T22:23:33.499Z,"136 km NE of Hihifo, Tonga",-14.9761,-173.0223,5.6,Tonga,Polynesia,Oceania
2022-07-11T21:10:47.785Z,"82 km ESE of Port-Vila, Vanuatu",-18.1404,168.9678,6,Vanuatu,Melanesia,Oceania
2022-07-11T21:06:03.879Z,"89 km ESE of Port-Vila, Vanuatu",-18.1242,169.0534,5.7,Vanuatu,Melanesia,Oceania
2022-07-10T22:19:58.098Z,Mariana Islands region,18.8235,147.0352,5.7,Northern Mariana Islands,Micronesia,Oceania
2022-07-08T23:43:29.293Z,"Pagan region, Northern Mariana Islands",18.8211,146.9402,5.9,Northern Mariana Islands,Micronesia,Oceania
2022-07-08T23:36:06.595Z,"Pagan region, Northern Mariana Islands",18.8957,146.9699,5.8,Northern Mariana Islands,Micronesia,Oceania
2022-07-06T15:12:28.560Z,"131 km W of Castro, Chile",-42.2963,-75.3571,5.5,Chile,Southern America,South America
2022-07-02T01:59:45.250Z,"58 km SSE of Shebunino, Russia",45.9178,142.0358,5.9,Russia,Eastern Europe,Europe
2022-07-01T23:25:13.465Z,,26.8878,55.3213,6,Iran,Southern Asia,Asia
2022-07-01T23:24:13.113Z,Southern Iran,26.8843,55.2572,5.7,Iran,Southern Asia,Asia
2022-07-01T21:32:07.977Z,"52 km NE of Bandar-e Lengeh, Iran",26.9061,55.2389,6,Iran,Southern Asia,Asia
2022-06-30T18:40:36.938Z,"49 km NNE of Namuac, Philippines",19.0236,121.3363,6,Philippines,South-eastern Asia,Asia
2022-06-26T02:02:34.927Z,"108 km S of Atico, Peru",-17.177,-73.7809,5.7,Peru,Southern America,South America
2022-06-25T03:37:14.329Z,"31 km NE of K?sh, Iran",26.7341,54.2683,5.6,Iran,Southern Asia,Asia
2022-06-24T09:49:57.313Z,Pacific-Antarctic Ridge,-56.5304,-143.7625,5.7,Pitcairn,Polynesia,Oceania
2022-06-24T00:27:24.801Z,Southeast of Easter Island,-41.1577,-89.8977,5.6,Chile,Southern America,South America
2022-06-24T00:00:17.867Z,Southern East Pacific Rise,-21.3935,-110.1627,5.8,Chile,Southern America,South America
2022-06-23T02:04:30.689Z,"115 km NW of Alotau, Papua New Guinea",-9.4793,149.8333,5.5,Papua New Guinea,Melanesia,Oceania
2022-06-22T05:01:19.152Z,"142 km N of Ruteng, Indonesia",-7.3221,120.4333,5.6,Indonesia,South-eastern Asia,Asia
2022-06-21T20:54:34.410Z,"55 km SW of Kh?st, Afghanistan",33.0203,69.4639,6,Afghanistan,Southern Asia,Asia
2022-06-21T07:14:53.666Z,"Bonin Islands, Japan region",27.8624,142.7323,5.9,Japan,Eastern Asia,Asia
2022-06-20T01:05:07.321Z,"38 km SSW of Hualien City, Taiwan",23.6544,121.4725,5.9,Taiwan,Eastern Asia,Asia
2022-06-19T09:55:19.070Z,"126 km WNW of Naha, Japan",26.7173,126.5426,5.5,Japan,Eastern Asia,Asia
2022-06-15T11:56:33.191Z,Off the coast of Oregon,44.5381,-130.1124,5.6,United States,Northern America,North America
2022-06-15T06:06:02.539Z,"23 km NE of K?sh, Iran",26.6789,54.212,5.5,Iran,Southern Asia,Asia
2022-06-14T09:09:32.433Z,"136 km N of Lae, Papua New Guinea",-5.4918,147.078,5.6,Papua New Guinea,Melanesia,Oceania
2022-06-11T07:29:54.270Z,"87 km E of Georgetown, Saint Helena",-7.9871,-13.6166,5.6,"Saint Helena, Ascension and Tristan da Cunha",Western Africa,Africa
2022-06-10T23:07:21.479Z,East of the North Island of New Zealand,-35.0476,-179.621,5.6,New Zealand,Australia and New Zealand,Oceania
2022-06-09T17:28:35.801Z,"249 km NW of Tianpeng, China",32.3726,101.8721,5.9,China,Eastern Asia,Asia
2022-06-09T16:03:26.522Z,"247 km NW of Tianpeng, China",32.3152,101.8363,5.6,China,Eastern Asia,Asia
2022-06-08T05:32:37.927Z,"39 km WSW of Mamuju, Indonesia",-2.7693,118.5386,5.8,Indonesia,South-eastern Asia,Asia
2022-06-08T00:55:46.777Z,"107 km SSW of Tarauacá, Brazil",-9.0472,-71.1783,6.5,Brazil,Southern America,South America
2022-06-07T13:24:13.974Z,"79 km ESE of Gorontalo, Indonesia",0.1487,123.6638,5.6,Indonesia,South-eastern Asia,Asia
2022-06-04T23:38:12.123Z,"Rat Islands, Aleutian Islands, Alaska",52.0536,178.2682,6.3,Russia,Eastern Europe,Europe
2022-06-04T13:17:48.196Z,West of Macquarie Island,-57.7238,148.6769,6.4,Australia,Australia and New Zealand,Oceania
2022-06-04T13:07:25.926Z,"129 km NW of Neiafu, Tonga",-17.9601,-174.9679,6.3,Tonga,Polynesia,Oceania
2022-06-04T02:59:28.434Z,South Sandwich Islands region,-58.7733,-25.5884,5.6,South Georgia and the South Sandwich Islands,Southern America,South America
2022-06-03T07:03:35.211Z,"140 km WNW of Naha, Japan",26.7819,126.4199,5.6,Japan,Eastern Asia,Asia
2022-06-02T18:54:31.063Z,"26 km ENE of Bacolod, Philippines",9.0182,126.5097,5.5,Philippines,South-eastern Asia,Asia
2022-06-02T12:16:31.331Z,Pacific-Antarctic Ridge,-55.9982,-144.0316,5.5,Pitcairn,Polynesia,Oceania
2022-06-01T09:00:08.401Z,"48 km W of Linqiong, China",30.3951,102.9582,5.8,China,Eastern Asia,Asia
2022-05-28T15:32:25.852Z,"129 km ESE of Pangai, Tonga",-20.1469,-173.163,5.6,Tonga,Polynesia,Oceania
2022-05-28T14:19:04.664Z,Northern Mid-Atlantic Ridge,23.3808,-45.0581,5.5,Guadeloupe,Caribbean,North America
2022-05-28T14:11:12.811Z,"187 km NNW of Sola, Vanuatu",-12.2477,167.0674,5.6,Vanuatu,Melanesia,Oceania
2022-05-27T02:36:05.556Z,"37 km NE of Lospalos, Timor Leste",-8.2572,127.2079,6.2,Timor-Leste,South-eastern Asia,Asia
2022-05-27T01:07:32.178Z,"14 km SE of Santiago, Peru",-14.276,-75.6205,5.5,Peru,Southern America,South America
2022-05-26T18:10:04.775Z,Southern East Pacific Rise,-49.7722,-114.9698,6.2,Chile,Southern America,South America
2022-05-26T15:37:58.560Z,Southeast of the Loyalty Islands,-22.8282,172.1298,6.6,Vanuatu,Melanesia,Oceania
2022-05-26T12:02:21.110Z,"10 km W of Azángaro, Peru",-14.9076,-70.2924,7.2,Peru,Southern America,South America
2022-05-25T21:43:01.068Z,"12 km WNW of Santa María Zapotitlán, Mexico",16.1693,-95.9576,5.5,Mexico,Central America,North America
2022-05-24T12:57:59.372Z,"42 km ENE of Palca, Peru",-17.6213,-69.5902,5.5,Peru,Southern America,South America
2022-05-23T19:26:36.011Z,"108 km S of Lakatoro, Vanuatu",-17.0791,167.4955,5.6,Vanuatu,Melanesia,Oceania
2022-05-23T11:58:02.250Z,South Sandwich Islands region,-58.0348,-25.2664,5.5,South Georgia and the South Sandwich Islands,Southern America,South America
2022-05-23T02:01:05.931Z,"136 km SSE of Shizunai-furukawach?, Japan",41.2357,143.0991,5.5,Japan,Eastern Asia,Asia
2022-05-22T15:17:31.327Z,"235 km SSE of Katsuura, Japan",33.2279,141.4121,6,Japan,Eastern Asia,Asia
2022-05-22T07:06:28.470Z,South of the Fiji Islands,-26.2125,178.4501,6.3,Fiji,Melanesia,Oceania
2022-05-21T21:50:48.047Z,"1 km S of Lian, Philippines",14.0187,120.6494,6.1,Philippines,South-eastern Asia,Asia
2022-05-21T07:01:22.221Z,North of Svalbard,84.2375,0.585,5.8,Svalbard and Jan Mayen,Northern Europe,Europe
2022-05-20T12:35:49.576Z,Strait of Gibraltar,35.5176,-3.4789,5.5,Morocco,Northern Africa,Africa
2022-05-20T09:07:46.967Z,"79 km NW of Coquimbo, Chile",-29.5345,-72.0046,5.7,Chile,Southern America,South America
2022-05-19T10:13:31.625Z,,-54.132,159.0545,6.9,New Zealand,Australia and New Zealand,Oceania
2022-05-19T10:10:55.795Z,Macquarie Island region,-54.019,159.1177,5.6,New Zealand,Australia and New Zealand,Oceania
2022-05-19T09:23:53.245Z,Tonga,-16.193,-173.9203,5.8,Tonga,Polynesia,Oceania
2022-05-19T01:51:28.486Z,,-54.8744,-126.8188,5.7,Pitcairn,Polynesia,Oceania
2022-05-18T06:27:54.837Z,"Rat Islands, Aleutian Islands, Alaska",51.1004,178.7167,5.7,Russia,Eastern Europe,Europe
2022-05-18T03:52:25.111Z,"227 km SSE of Katsuura, Japan",33.3301,141.4573,5.6,Japan,Eastern Asia,Asia
2022-05-17T13:17:52.144Z,"224 km SSE of Katsuura, Japan",33.3872,141.5114,5.5,Japan,Eastern Asia,Asia
2022-05-17T06:04:53.424Z,"230 km SSE of Katsuura, Japan",33.3852,141.6529,5.5,Japan,Eastern Asia,Asia
2022-05-17T01:44:22.402Z,South of New Zealand,-56.4633,177.7725,5.5,New Zealand,Australia and New Zealand,Oceania
2022-05-16T18:58:25.037Z,,-5.2399,102.0088,5.8,Indonesia,South-eastern Asia,Asia
2022-05-15T11:09:53.272Z,"299 km WSW of Merizo Village, Guam",11.921,142.2807,5.5,Guam,Micronesia,Oceania
2022-05-13T03:23:12.656Z,South Sandwich Islands region,-56.3268,-27.6218,5.5,South Georgia and the South Sandwich Islands,Southern America,South America
2022-05-10T23:06:32.368Z,"86 km NNW of San Antonio de los Cobres, Argentina",-23.496,-66.6519,6.8,Argentina,Southern America,South America
2022-05-10T13:18:11.553Z,"90 km NW of Port-Vila, Vanuatu",-17.2457,167.632,5.8,Vanuatu,Melanesia,Oceania
2022-05-09T22:33:06.873Z,"178 km SW of Lorengau, Papua New Guinea",-3.3591,146.3506,6.3,Papua New Guinea,Melanesia,Oceania
2022-05-09T16:14:57.325Z,Southeast of Easter Island,-35.7328,-103.5458,5.7,Chile,Southern America,South America
2022-05-09T06:23:02.067Z,"70 km SW of Yonakuni, Japan",24.0406,122.4888,6.2,Japan,Eastern Asia,Asia
2022-05-08T21:51:39.714Z,"90 km W of Tobelo, Indonesia",1.8437,127.2017,5.6,Indonesia,South-eastern Asia,Asia
2022-05-08T13:32:58.400Z,"84 km NNE of Cruz Bay, U.S. Virgin Islands",18.9755,-64.3585,5.5,Virgin Islands (British),Caribbean,North America
2022-05-07T16:58:14.026Z,,18.7961,145.5103,5.6,Northern Mariana Islands,Micronesia,Oceania
2022-05-07T11:53:56.580Z,"137 km WNW of Naha, Japan",26.7906,126.4642,5.5,Japan,Eastern Asia,Asia
2022-05-05T20:15:47.817Z,"78 km WNW of Port-Vila, Vanuatu",-17.3758,167.6793,5.6,Vanuatu,Melanesia,Oceania
2022-05-05T08:21:15.666Z,"94 km SE of Lukatan, Philippines",6.5295,127.1315,6,Philippines,South-eastern Asia,Asia
2022-05-04T21:41:06.134Z,"90 km ESE of Bobon, Philippines",6.4879,127.0565,5.6,Philippines,South-eastern Asia,Asia
2022-05-02T06:02:11.938Z,South Sandwich Islands region,-57.0699,-25.1521,5.6,South Georgia and the South Sandwich Islands,Southern America,South America
2022-05-01T21:57:49.305Z,"Volcano Islands, Japan region",23.6503,142.7068,5.5,Northern Mariana Islands,Micronesia,Oceania
2022-05-01T12:50:30.597Z,"81 km SSE of Panguna, Papua New Guinea",-7.0256,155.6883,5.5,Papua New Guinea,Melanesia,Oceania
2022-04-29T08:33:28.653Z,Central East Pacific Rise,-4.4742,-104.9646,5.6,Ecuador,Southern America,South America
2022-04-28T13:21:13.122Z,"175 km NE of Madang, Papua New Guinea",-3.9148,146.6901,6.1,Papua New Guinea,Melanesia,Oceania
2022-04-24T01:35:03.445Z,Kuril Islands,46.0624,152.8465,5.6,Japan,Eastern Asia,Asia
2022-04-22T21:07:48.316Z,"15 km NNE of Ljubinje, Bosnia and Herzegovina",43.0742,18.1803,5.7,Bosnia And Herzegovina,Southern Europe,Europe
2022-04-21T07:42:46.508Z,"55 km WSW of Masachapa, Nicaragua",11.5537,-86.9604,6.6,Nicaragua,Central America,North America
2022-04-21T06:20:06.527Z,Southern Mid-Atlantic Ridge,-42.8557,-16.0022,5.5,"Saint Helena, Ascension and Tristan da Cunha",Western Africa,Africa
2022-04-21T06:12:46.336Z,Tristan da Cunha region,-42.9535,-15.9587,5.5,"Saint Helena, Ascension and Tristan da Cunha",Western Africa,Africa
2022-04-20T21:57:43.018Z,"50 km ESE of Manay, Philippines",6.9686,126.9241,6,Philippines,South-eastern Asia,Asia
2022-04-20T19:13:59.291Z,Balleny Islands region,-61.1837,153.8899,5.8,Australia,Australia and New Zealand,Oceania
2022-04-20T11:19:05.569Z,"4 km WSW of San Pedro de Atacama, Chile",-22.928,-68.2444,5.7,Chile,Southern America,South America
2022-04-20T11:05:36.438Z,Scotia Sea,-60.2854,-46.6583,5.5,South Georgia and the South Sandwich Islands,Southern America,South America
2022-04-20T05:13:07.486Z,Southeast of the Loyalty Islands,-22.8364,170.8458,5.9,New Caledonia,Melanesia,Oceania
2022-04-19T04:33:43.436Z,"119 km E of ‘Ohonua, Tonga",-21.501,-173.8111,5.9,Tonga,Polynesia,Oceania
2022-04-19T01:23:07.057Z,"41 km E of Santiago, Philippines",7.2852,126.9533,6.1,Philippines,South-eastern Asia,Asia
2022-04-18T23:33:34.705Z,"131 km SE of Kirakira, Solomon Islands",-11.267,162.8021,5.5,Solomon Islands,Melanesia,Oceania
2022-04-17T07:46:35.635Z,Vanuatu,-15.7044,167.8457,6.1,Vanuatu,Melanesia,Oceania
2022-04-14T07:03:34.324Z,South of Tonga,-25.2026,-175.3693,5.5,Tonga,Polynesia,Oceania
2022-04-13T03:00:56.312Z,"28 km WSW of Kokopo, Papua New Guinea",-4.4297,152.0242,6.1,Papua New Guinea,Melanesia,Oceania
2022-04-13T01:22:32.819Z,"145 km WNW of Naha, Japan",26.8566,126.4128,5.6,Japan,Eastern Asia,Asia
2022-04-11T19:15:36.239Z,"290 km SSE of Alo, Wallis and Futuna",-16.7729,-177.1805,5.5,Wallis and Futuna,Polynesia,Oceania
2022-04-09T20:52:38.456Z,"63 km WSW of Norsup, Vanuatu",-16.3146,166.8601,6.3,Vanuatu,Melanesia,Oceania
2022-04-09T16:29:16.350Z,"Rat Islands, Aleutian Islands, Alaska",51.1489,178.7349,5.7,Russia,Eastern Europe,Europe
2022-04-09T15:49:09.324Z,Mid-Indian Ridge,-36.6237,78.8408,5.8,French Southern Territories,Eastern Africa,Africa
2022-04-07T23:36:10.821Z,"45 km SE of Hengchun, Taiwan",21.7031,121.0439,5.7,Taiwan,Eastern Asia,Asia
2022-04-06T15:27:56.729Z,South of the Fiji Islands,-26.9954,-176.3672,5.5,Tonga,Polynesia,Oceania
2022-04-06T05:29:43.954Z,"202 km NNW of Sabang, Indonesia",7.423,94.3078,5.5,Indonesia,South-eastern Asia,Asia
2022-04-05T21:26:55.300Z,,-57.9973,-25.4741,5.7,South Georgia and the South Sandwich Islands,Southern America,South America
2022-04-05T01:44:08.299Z,"128 km W of Tobelo, Indonesia",1.9361,126.8713,5.9,Indonesia,South-eastern Asia,Asia
2022-04-04T16:06:57.662Z,"56 km WNW of Port-Vila, Vanuatu",-17.4723,167.8625,6,Vanuatu,Melanesia,Oceania
2022-04-03T10:24:54.783Z,"55 km E of Cortes, Philippines",9.2559,126.6946,5.6,Philippines,South-eastern Asia,Asia
2022-04-02T18:45:00.592Z,Southeast of the Loyalty Islands,-22.688,170.5432,5.6,New Caledonia,Melanesia,Oceania
2022-04-02T10:45:58.046Z,Southeast of the Loyalty Islands,-22.6591,170.5385,5.5,New Caledonia,Melanesia,Oceania
2022-04-02T04:15:06.498Z,Southeast of the Loyalty Islands,-22.8857,170.517,5.6,New Caledonia,Melanesia,Oceania
2022-04-01T14:38:39.241Z,Pacific-Antarctic Ridge,-56.9443,-142.3429,5.6,Pitcairn,Polynesia,Oceania
2022-04-01T13:05:18.925Z,"272 km ESE of Tadine, New Caledonia",-22.6,170.2659,5.5,New Caledonia,Melanesia,Oceania
2022-03-31T19:50:40.985Z,Southeast of the Loyalty Islands,-22.6577,170.8084,6.4,New Caledonia,Melanesia,Oceania
2022-03-31T06:12:24.839Z,"271 km ESE of Tadine, New Caledonia",-22.3751,170.3502,5.6,New Caledonia,Melanesia,Oceania
2022-03-31T06:02:09.293Z,"277 km ESE of Tadine, New Caledonia",-22.4628,170.3834,5.6,New Caledonia,Melanesia,Oceania
2022-03-31T05:44:01.146Z,Southeast of the Loyalty Islands,-22.586,170.3744,7,New Caledonia,Melanesia,Oceania
2022-03-31T03:06:47.419Z,"255 km ESE of Tadine, New Caledonia",-22.4028,170.1737,5.7,New Caledonia,Melanesia,Oceania
2022-03-30T20:56:58.105Z,"284 km ESE of Tadine, New Caledonia",-22.666,170.3659,6.9,New Caledonia,Melanesia,Oceania
2022-03-29T17:13:07.966Z,"Off the coast of Michoacan, Mexico",15.2452,-104.3584,5.5,Mexico,Central America,North America
2022-03-27T04:28:12.421Z,"7 km SE of Esmeraldas, Ecuador",0.9038,-79.6109,5.8,Ecuador,Southern America,South America
2022-03-27T00:50:45.041Z,Mid-Indian Ridge,-13.8073,66.1762,5.8,Mauritius,Eastern Africa,Africa
2022-03-25T16:21:03.998Z,"148 km SSW of Laojunmiao, China",38.5365,97.2898,5.7,China,Eastern Asia,Asia
2022-03-23T21:57:00.144Z,Vanuatu,-15.0687,167.4522,6,Vanuatu,Melanesia,Oceania
2022-03-22T20:29:58.188Z,"63 km S of Hualien City, Taiwan",23.4084,121.5099,5.8,Taiwan,Eastern Asia,Asia
2022-03-22T19:35:03.930Z,"52 km S of Hualien City, Taiwan",23.5048,121.542,5.5,Taiwan,Eastern Asia,Asia
2022-03-22T17:43:25.213Z,"62 km S of Hualien City, Taiwan",23.42,121.4901,5.9,Taiwan,Eastern Asia,Asia
2022-03-22T17:41:38.584Z,"65 km S of Hualien City, Taiwan",23.3839,121.6118,6.7,Taiwan,Eastern Asia,Asia
2022-03-22T16:35:08.019Z,,10.7447,-43.382,6.7,French Guiana,Southern America,South America
2022-03-21T05:15:30.762Z,South Sandwich Islands region,-58.2546,-23.4895,5.6,South Georgia and the South Sandwich Islands,Southern America,South America
2022-03-20T18:10:43.285Z,Kermadec Islands region,-28.659,-177.3532,6,Tonga,Polynesia,Oceania
2022-03-19T21:24:22.127Z,,-25.2976,-176.2998,6.3,Tonga,Polynesia,Oceania
2022-03-18T19:04:18.686Z,"147 km N of Ishigaki, Japan",25.6706,123.998,5.9,Japan,Eastern Asia,Asia
2022-03-17T22:25:46.090Z,Ascension Island region,-11.455,-12.9752,5.5,"Saint Helena, Ascension and Tristan da Cunha",Western Africa,Africa
2022-03-17T11:33:37.138Z,"146 km WNW of Naha, Japan",26.8146,126.3749,5.7,Japan,Eastern Asia,Asia
2022-03-16T23:15:47.266Z,"59 km NNW of Bandar-e Lengeh, Iran",27.0219,54.5843,5.9,Iran,Southern Asia,Asia
2022-03-16T15:52:29.990Z,"83 km SE of Ishinomaki, Japan",37.8061,141.8531,5.5,Japan,Eastern Asia,Asia
2022-03-16T14:36:30.997Z,"57 km ENE of Namie, Japan",37.7132,141.5793,7.3,Japan,Eastern Asia,Asia
2022-03-16T14:34:27.453Z,"62 km ENE of Namie, Japan",37.6468,141.6735,6,Japan,Eastern Asia,Asia
2022-03-16T06:06:36.198Z,"10 km SW of Madrigal, Peru",-15.6703,-71.8843,5.5,Peru,Southern America,South America
2022-03-13T21:38:43.829Z,"177 km W of Pariaman, Indonesia",-0.6087,98.5291,5.6,Indonesia,South-eastern Asia,Asia
2022-03-13T21:09:22.258Z,"166 km W of Pariaman, Indonesia",-0.6294,98.6259,6.7,Indonesia,South-eastern Asia,Asia
